,image,label
3098,images/765.jpg,prunus_virginiana
3099,images/12159.jpg,celtis_tenuifolia
3100,images/15262.jpg,ulmus_parvifolia
3101,images/17875.jpg,eucommia_ulmoides
3102,images/18040.jpg,quercus_macrocarpa
3103,images/11935.jpg,cercidiphyllum_japonicum
3104,images/15062.jpg,cedrus_deodara
3105,images/4239.jpg,betula_jacqemontii
3106,images/12142.jpg,prunus_pensylvanica
3107,images/4323.jpg,zelkova_serrata
3108,images/7542.jpg,cornus_kousa
3109,images/15640.jpg,ailanthus_altissima
3110,images/12314.jpg,ulmus_pumila
3111,images/11220.jpg,zelkova_serrata
3112,images/4051.jpg,halesia_tetraptera
3113,images/12107.jpg,chionanthus_virginicus
3114,images/13174.jpg,abies_nordmanniana
3115,images/2392.jpg,quercus_marilandica
3116,images/16709.jpg,amelanchier_arborea
3117,images/7591.jpg,populus_tremuloides
3118,images/4105.jpg,cercis_canadensis
3119,images/3527.jpg,catalpa_bignonioides
3120,images/6190.jpg,pinus_koraiensis
3121,images/14328.jpg,tilia_americana
3122,images/4746.jpg,maclura_pomifera
3123,images/13995.jpg,populus_tremuloides
3124,images/10706.jpg,pinus_peucea
3125,images/14495.jpg,juglans_nigra
3126,images/5809.jpg,picea_pungens
3127,images/10026.jpg,castanea_dentata
3128,images/14257.jpg,crataegus_pruinosa
3129,images/10873.jpg,prunus_serotina
3130,images/11977.jpg,ulmus_pumila
3131,images/9517.jpg,maclura_pomifera
3132,images/5923.jpg,larix_decidua
3133,images/465.jpg,broussonettia_papyrifera
3134,images/2105.jpg,pseudolarix_amabilis
3135,images/17168.jpg,amelanchier_laevis
3136,images/3888.jpg,gleditsia_triacanthos
3137,images/14400.jpg,pseudolarix_amabilis
3138,images/8390.jpg,cryptomeria_japonica
3139,images/17827.jpg,diospyros_virginiana
3140,images/9212.jpg,quercus_macrocarpa
3141,images/8784.jpg,magnolia_acuminata
3142,images/1261.jpg,nyssa_sylvatica
3143,images/3377.jpg,ilex_opaca
3144,images/13556.jpg,quercus_nigra
3145,images/1437.jpg,ostrya_virginiana
3146,images/11162.jpg,ficus_carica
3147,images/10524.jpg,prunus_sargentii
3148,images/10172.jpg,acer_palmatum
3149,images/5026.jpg,gleditsia_triacanthos
3150,images/5045.jpg,ulmus_americana
3151,images/2553.jpg,tilia_europaea
3152,images/6284.jpg,cornus_mas
3153,images/16294.jpg,acer_palmatum
3154,images/399.jpg,juglans_cinerea
3155,images/895.jpg,carya_cordiformis
3156,images/477.jpg,asimina_triloba
3157,images/2993.jpg,acer_negundo
3158,images/14171.jpg,crataegus_pruinosa
3159,images/15982.jpg,pinus_pungens
3160,images/10848.jpg,quercus_michauxii
3161,images/6585.jpg,ostrya_virginiana
3162,images/3612.jpg,crataegus_laevigata
3163,images/12792.jpg,ostrya_virginiana
3164,images/9048.jpg,tilia_tomentosa
3165,images/16768.jpg,ulmus_pumila
3166,images/9949.jpg,populus_deltoides
3167,images/5148.jpg,diospyros_virginiana
3168,images/7461.jpg,pinus_rigida
3169,images/12582.jpg,gymnocladus_dioicus
3170,images/5854.jpg,gleditsia_triacanthos
3171,images/11057.jpg,prunus_virginiana
3172,images/10350.jpg,pinus_peucea
3173,images/4704.jpg,metasequoia_glyptostroboides
3174,images/11462.jpg,styrax_japonica
3175,images/13870.jpg,pinus_cembra
3176,images/8689.jpg,larix_decidua
3177,images/5289.jpg,liriodendron_tulipifera
3178,images/13533.jpg,acer_pseudoplatanus
3179,images/4641.jpg,pinus_nigra
3180,images/9797.jpg,liquidambar_styraciflua
3181,images/181.jpg,diospyros_virginiana
3182,images/7121.jpg,carya_glabra
3183,images/5997.jpg,ulmus_parvifolia
3184,images/5810.jpg,prunus_yedoensis
3185,images/612.jpg,carpinus_caroliniana
3186,images/6613.jpg,quercus_virginiana
3187,images/6962.jpg,pinus_koraiensis
3188,images/12801.jpg,liriodendron_tulipifera
3189,images/5814.jpg,staphylea_trifolia
3190,images/14527.jpg,populus_tremuloides
3191,images/4220.jpg,ulmus_parvifolia
3192,images/14917.jpg,staphylea_trifolia
3193,images/5641.jpg,aesculus_pavi
3194,images/16552.jpg,pinus_rigida
3195,images/3269.jpg,maclura_pomifera
3196,images/18264.jpg,crataegus_phaenopyrum
3197,images/6263.jpg,salix_nigra
3198,images/8230.jpg,nyssa_sylvatica
3199,images/12077.jpg,prunus_serrulata
3200,images/648.jpg,maclura_pomifera
3201,images/14345.jpg,koelreuteria_paniculata
3202,images/11903.jpg,pinus_echinata
3203,images/11471.jpg,salix_babylonica
3204,images/3580.jpg,ostrya_virginiana
3205,images/14198.jpg,cedrus_atlantica
3206,images/2096.jpg,quercus_cerris
3207,images/7350.jpg,ulmus_rubra
3208,images/1993.jpg,magnolia_acuminata
3209,images/15705.jpg,cornus_florida
3210,images/1099.jpg,cedrus_atlantica
3211,images/1160.jpg,magnolia_denudata
3212,images/10774.jpg,prunus_serotina
3213,images/826.jpg,gleditsia_triacanthos
3214,images/13516.jpg,magnolia_virginiana
3215,images/7857.jpg,quercus_imbricaria
3216,images/13747.jpg,acer_saccharum
3217,images/649.jpg,koelreuteria_paniculata
3218,images/239.jpg,koelreuteria_paniculata
3219,images/11679.jpg,taxodium_distichum
3220,images/11089.jpg,prunus_yedoensis
3221,images/6499.jpg,acer_pensylvanicum
3222,images/3238.jpg,pyrus_calleryana
3223,images/3330.jpg,crataegus_viridis
3224,images/10686.jpg,cedrus_atlantica
3225,images/3113.jpg,quercus_muehlenbergii
3226,images/7118.jpg,liquidambar_styraciflua
3227,images/3450.jpg,populus_grandidentata
3228,images/14754.jpg,juniperus_virginiana
3229,images/5707.jpg,ptelea_trifoliata
3230,images/12871.jpg,quercus_michauxii
3231,images/4185.jpg,styrax_japonica
3232,images/11040.jpg,ptelea_trifoliata
3233,images/505.jpg,crataegus_viridis
3234,images/11340.jpg,malus_pumila
3235,images/437.jpg,carya_tomentosa
3236,images/9113.jpg,quercus_cerris
3237,images/8139.jpg,diospyros_virginiana
3238,images/15651.jpg,pinus_taeda
3239,images/2172.jpg,quercus_bicolor
3240,images/2473.jpg,ilex_opaca
3241,images/10405.jpg,quercus_cerris
3242,images/1858.jpg,ulmus_parvifolia
3243,images/10339.jpg,ulmus_americana
3244,images/15788.jpg,pinus_rigida
3245,images/5508.jpg,abies_nordmanniana
3246,images/14545.jpg,robinia_pseudo-acacia
3247,images/9591.jpg,prunus_virginiana
3248,images/15900.jpg,carya_cordiformis
3249,images/2205.jpg,pseudolarix_amabilis
3250,images/6145.jpg,pinus_parviflora
3251,images/16703.jpg,aesculus_pavi
3252,images/2579.jpg,crataegus_laevigata
3253,images/3205.jpg,cedrus_libani
3254,images/8951.jpg,chionanthus_virginicus
3255,images/4318.jpg,cryptomeria_japonica
3256,images/6278.jpg,quercus_montana
3257,images/15625.jpg,chamaecyparis_pisifera
3258,images/15606.jpg,cornus_mas
3259,images/11766.jpg,malus_hupehensis
3260,images/4086.jpg,eucommia_ulmoides
3261,images/17256.jpg,robinia_pseudo-acacia
3262,images/16854.jpg,fraxinus_pennsylvanica
3263,images/17503.jpg,quercus_cerris
3264,images/3284.jpg,tilia_europaea
3265,images/3661.jpg,prunus_pensylvanica
3266,images/9020.jpg,prunus_sargentii
3267,images/17143.jpg,chamaecyparis_thyoides
3268,images/10183.jpg,broussonettia_papyrifera
3269,images/12261.jpg,prunus_serotina
3270,images/8173.jpg,ptelea_trifoliata
3271,images/12998.jpg,pinus_strobus
3272,images/4853.jpg,pyrus_calleryana
3273,images/10397.jpg,juglans_cinerea
3274,images/16187.jpg,gleditsia_triacanthos
3275,images/3986.jpg,cornus_mas
3276,images/15447.jpg,koelreuteria_paniculata
3277,images/2828.jpg,acer_ginnala
3278,images/16235.jpg,phellodendron_amurense
3279,images/4733.jpg,styrax_japonica
3280,images/12331.jpg,paulownia_tomentosa
3281,images/7774.jpg,tilia_americana
3282,images/3916.jpg,pinus_taeda
3283,images/2403.jpg,aesculus_pavi
3284,images/12318.jpg,tilia_tomentosa
3285,images/15901.jpg,crataegus_viridis
3286,images/5133.jpg,liriodendron_tulipifera
3287,images/6568.jpg,acer_pensylvanicum
3288,images/5469.jpg,populus_grandidentata
3289,images/11419.jpg,fraxinus_nigra
3290,images/9034.jpg,pinus_densiflora
3291,images/7546.jpg,ptelea_trifoliata
3292,images/4615.jpg,prunus_sargentii
3293,images/12291.jpg,phellodendron_amurense
3294,images/831.jpg,pinus_densiflora
3295,images/8565.jpg,quercus_acutissima
3296,images/12956.jpg,amelanchier_laevis
3297,images/11149.jpg,ilex_opaca
3298,images/8737.jpg,acer_pensylvanicum
3299,images/14668.jpg,acer_griseum
3300,images/17166.jpg,robinia_pseudo-acacia
3301,images/13689.jpg,salix_babylonica
3302,images/14229.jpg,fraxinus_pennsylvanica
3303,images/11770.jpg,morus_rubra
3304,images/2765.jpg,ulmus_pumila
3305,images/15933.jpg,quercus_muehlenbergii
3306,images/8277.jpg,salix_babylonica
3307,images/15881.jpg,acer_palmatum
3308,images/7287.jpg,acer_saccharum
3309,images/9148.jpg,carya_glabra
3310,images/11208.jpg,cedrus_atlantica
3311,images/13932.jpg,zelkova_serrata
3312,images/14143.jpg,picea_orientalis
3313,images/10683.jpg,acer_saccharinum
3314,images/6842.jpg,betula_lenta
3315,images/14206.jpg,acer_ginnala
3316,images/4241.jpg,ulmus_pumila
3317,images/14091.jpg,maclura_pomifera
3318,images/13692.jpg,betula_jacqemontii
3319,images/11043.jpg,celtis_occidentalis
3320,images/5034.jpg,amelanchier_laevis
3321,images/13625.jpg,gleditsia_triacanthos
3322,images/15875.jpg,acer_palmatum
3323,images/6123.jpg,quercus_palustris
3324,images/1137.jpg,magnolia_stellata
3325,images/7401.jpg,magnolia_denudata
3326,images/13104.jpg,pinus_sylvestris
3327,images/14120.jpg,quercus_phellos
3328,images/11816.jpg,styrax_japonica
3329,images/16250.jpg,aesculus_flava
3330,images/11638.jpg,halesia_tetraptera
3331,images/4459.jpg,celtis_occidentalis
3332,images/5567.jpg,chionanthus_virginicus
3333,images/15870.jpg,asimina_triloba
3334,images/14249.jpg,malus_coronaria
3335,images/2511.jpg,quercus_stellata
3336,images/14996.jpg,populus_deltoides
3337,images/4137.jpg,crataegus_pruinosa
3338,images/9645.jpg,albizia_julibrissin
3339,images/17793.jpg,salix_babylonica
3340,images/14321.jpg,maclura_pomifera
3341,images/3012.jpg,cercis_canadensis
3342,images/14250.jpg,metasequoia_glyptostroboides
3343,images/12610.jpg,quercus_imbricaria
3344,images/16104.jpg,aesculus_flava
3345,images/1697.jpg,carya_glabra
3346,images/8347.jpg,morus_rubra
3347,images/8836.jpg,prunus_sargentii
3348,images/4172.jpg,acer_ginnala
3349,images/14712.jpg,pinus_densiflora
3350,images/4202.jpg,acer_pensylvanicum
3351,images/15121.jpg,quercus_marilandica
3352,images/13713.jpg,asimina_triloba
3353,images/3514.jpg,diospyros_virginiana
3354,images/4093.jpg,acer_negundo
3355,images/6054.jpg,ficus_carica
3356,images/366.jpg,malus_pumila
3357,images/15736.jpg,cryptomeria_japonica
3358,images/9533.jpg,tilia_americana
3359,images/10720.jpg,magnolia_stellata
3360,images/13059.jpg,populus_tremuloides
3361,images/2311.jpg,quercus_montana
3362,images/14447.jpg,styrax_japonica
3363,images/17310.jpg,prunus_yedoensis
3364,images/8795.jpg,aesculus_pavi
3365,images/2502.jpg,crataegus_viridis
3366,images/386.jpg,maclura_pomifera
3367,images/7992.jpg,pinus_rigida
3368,images/17372.jpg,metasequoia_glyptostroboides
3369,images/3868.jpg,magnolia_virginiana
3370,images/9632.jpg,ulmus_parvifolia
3371,images/4867.jpg,magnolia_virginiana
3372,images/14680.jpg,paulownia_tomentosa
3373,images/14312.jpg,amelanchier_arborea
3374,images/7010.jpg,acer_griseum
3375,images/6548.jpg,catalpa_speciosa
3376,images/7607.jpg,cedrus_deodara
3377,images/16338.jpg,acer_pseudoplatanus
3378,images/16449.jpg,quercus_alba
3379,images/14263.jpg,acer_pensylvanicum
3380,images/15428.jpg,populus_deltoides
3381,images/12170.jpg,ulmus_pumila
3382,images/16042.jpg,chionanthus_virginicus
3383,images/9129.jpg,tilia_tomentosa
3384,images/9731.jpg,juniperus_virginiana
3385,images/390.jpg,ptelea_trifoliata
3386,images/8827.jpg,betula_populifolia
3387,images/1657.jpg,quercus_macrocarpa
3388,images/12370.jpg,crataegus_viridis
3389,images/4404.jpg,acer_saccharum
3390,images/18200.jpg,salix_caroliniana
3391,images/10386.jpg,pinus_echinata
3392,images/17020.jpg,cercis_canadensis
3393,images/13272.jpg,betula_lenta
3394,images/2609.jpg,ostrya_virginiana
3395,images/15592.jpg,chamaecyparis_pisifera
3396,images/4328.jpg,diospyros_virginiana
3397,images/4395.jpg,prunus_serotina
3398,images/2080.jpg,pinus_cembra
3399,images/5074.jpg,juglans_nigra
3400,images/7232.jpg,chamaecyparis_pisifera
3401,images/15393.jpg,maclura_pomifera
3402,images/1242.jpg,quercus_virginiana
3403,images/5535.jpg,ilex_opaca
3404,images/17086.jpg,carpinus_caroliniana
3405,images/1933.jpg,quercus_michauxii
3406,images/15558.jpg,ptelea_trifoliata
3407,images/6017.jpg,quercus_palustris
3408,images/5149.jpg,quercus_cerris
3409,images/758.jpg,liriodendron_tulipifera
3410,images/14054.jpg,pinus_thunbergii
3411,images/13078.jpg,fraxinus_pennsylvanica
3412,images/15587.jpg,carya_ovata
3413,images/11025.jpg,staphylea_trifolia
3414,images/15471.jpg,koelreuteria_paniculata
3415,images/16742.jpg,quercus_muehlenbergii
3416,images/2518.jpg,broussonettia_papyrifera
3417,images/5254.jpg,nyssa_sylvatica
3418,images/6052.jpg,acer_negundo
3419,images/16389.jpg,morus_alba
3420,images/7467.jpg,magnolia_virginiana
3421,images/7250.jpg,betula_alleghaniensis
3422,images/6973.jpg,quercus_bicolor
3423,images/7684.jpg,ficus_carica
3424,images/7691.jpg,pinus_peucea
3425,images/1206.jpg,maclura_pomifera
3426,images/451.jpg,styrax_japonica
3427,images/2686.jpg,salix_nigra
3428,images/18051.jpg,quercus_coccinea
3429,images/14579.jpg,quercus_nigra
3430,images/9162.jpg,styrax_japonica
3431,images/4092.jpg,nyssa_sylvatica
3432,images/13315.jpg,pinus_pungens
3433,images/12253.jpg,magnolia_stellata
3434,images/5767.jpg,metasequoia_glyptostroboides
3435,images/6097.jpg,gymnocladus_dioicus
3436,images/3864.jpg,pinus_koraiensis
3437,images/8832.jpg,salix_matsudana
3438,images/12011.jpg,magnolia_virginiana
3439,images/3334.jpg,salix_caroliniana
3440,images/10326.jpg,malus_coronaria
3441,images/2501.jpg,crataegus_phaenopyrum
3442,images/15023.jpg,crataegus_phaenopyrum
3443,images/6026.jpg,carpinus_betulus
3444,images/14695.jpg,quercus_muehlenbergii
3445,images/11030.jpg,taxodium_distichum
3446,images/15031.jpg,koelreuteria_paniculata
3447,images/14448.jpg,salix_caroliniana
3448,images/482.jpg,aesculus_pavi
3449,images/11485.jpg,tilia_europaea
3450,images/1424.jpg,pinus_rigida
3451,images/360.jpg,ulmus_rubra
3452,images/6504.jpg,chamaecyparis_thyoides
3453,images/13677.jpg,carya_cordiformis
3454,images/12000.jpg,magnolia_tripetala
3455,images/7811.jpg,quercus_robur
3456,images/2899.jpg,gymnocladus_dioicus
3457,images/4547.jpg,crataegus_pruinosa
3458,images/16765.jpg,acer_platanoides
3459,images/10898.jpg,maclura_pomifera
3460,images/8809.jpg,prunus_virginiana
3461,images/4883.jpg,sassafras_albidum
3462,images/12263.jpg,chamaecyparis_thyoides
3463,images/13409.jpg,ilex_opaca
3464,images/5896.jpg,quercus_montana
3465,images/5596.jpg,salix_nigra
3466,images/310.jpg,acer_rubrum
3467,images/2638.jpg,ginkgo_biloba
3468,images/9561.jpg,pinus_bungeana
3469,images/14642.jpg,malus_hupehensis
3470,images/12030.jpg,castanea_dentata
3471,images/4752.jpg,aesculus_pavi
3472,images/6805.jpg,tilia_americana
3473,images/4546.jpg,liquidambar_styraciflua
3474,images/13738.jpg,fraxinus_nigra
3475,images/16551.jpg,metasequoia_glyptostroboides
3476,images/7520.jpg,acer_griseum
3477,images/4155.jpg,crataegus_phaenopyrum
3478,images/3757.jpg,paulownia_tomentosa
3479,images/3378.jpg,cercidiphyllum_japonicum
3480,images/1690.jpg,prunus_virginiana
3481,images/12990.jpg,pinus_rigida
3482,images/4510.jpg,magnolia_tripetala
3483,images/10234.jpg,catalpa_bignonioides
3484,images/17276.jpg,salix_nigra
3485,images/3224.jpg,juglans_cinerea
3486,images/1788.jpg,salix_caroliniana
3487,images/15063.jpg,tsuga_canadensis
3488,images/10976.jpg,taxodium_distichum
3489,images/9.jpg,broussonettia_papyrifera
3490,images/9187.jpg,aesculus_flava
3491,images/10260.jpg,quercus_muehlenbergii
3492,images/6328.jpg,ulmus_pumila
3493,images/12893.jpg,crataegus_laevigata
3494,images/10849.jpg,quercus_stellata
3495,images/1451.jpg,maclura_pomifera
3496,images/5807.jpg,cedrus_libani
3497,images/11265.jpg,picea_orientalis
3498,images/12962.jpg,carya_ovata
3499,images/241.jpg,juglans_cinerea
3500,images/17418.jpg,malus_coronaria
3501,images/10281.jpg,magnolia_denudata
3502,images/3892.jpg,amelanchier_arborea
3503,images/10452.jpg,staphylea_trifolia
3504,images/11921.jpg,paulownia_tomentosa
3505,images/2759.jpg,salix_babylonica
3506,images/7582.jpg,quercus_imbricaria
3507,images/956.jpg,ptelea_trifoliata
3508,images/16928.jpg,quercus_michauxii
3509,images/7333.jpg,quercus_imbricaria
3510,images/11085.jpg,asimina_triloba
3511,images/15830.jpg,ailanthus_altissima
3512,images/17135.jpg,larix_decidua
3513,images/7708.jpg,quercus_montana
3514,images/7342.jpg,prunus_serotina
3515,images/13973.jpg,pinus_flexilis
3516,images/3286.jpg,celtis_tenuifolia
3517,images/8437.jpg,pinus_nigra
3518,images/17357.jpg,ostrya_virginiana
3519,images/10134.jpg,carya_cordiformis
3520,images/5392.jpg,cryptomeria_japonica
3521,images/7656.jpg,picea_orientalis
3522,images/11241.jpg,pinus_nigra
3523,images/8902.jpg,prunus_pensylvanica
3524,images/9932.jpg,carya_ovata
3525,images/15619.jpg,salix_nigra
3526,images/16923.jpg,pyrus_calleryana
3527,images/12178.jpg,chamaecyparis_pisifera
3528,images/1562.jpg,tilia_cordata
3529,images/11011.jpg,salix_matsudana
3530,images/3791.jpg,quercus_marilandica
3531,images/12859.jpg,quercus_acutissima
3532,images/1731.jpg,maclura_pomifera
3533,images/15486.jpg,quercus_nigra
3534,images/6433.jpg,juglans_nigra
3535,images/11891.jpg,carya_glabra
3536,images/17484.jpg,populus_deltoides
3537,images/15716.jpg,cornus_florida
3538,images/2364.jpg,asimina_triloba
3539,images/18174.jpg,carya_tomentosa
3540,images/3353.jpg,picea_abies
3541,images/16507.jpg,quercus_acutissima
3542,images/3588.jpg,pinus_nigra
3543,images/17417.jpg,cryptomeria_japonica
3544,images/7398.jpg,liquidambar_styraciflua
3545,images/4140.jpg,metasequoia_glyptostroboides
3546,images/17941.jpg,magnolia_acuminata
3547,images/2176.jpg,amelanchier_canadensis
3548,images/17964.jpg,oxydendrum_arboreum
3549,images/2147.jpg,cornus_florida
3550,images/2933.jpg,prunus_sargentii
3551,images/3111.jpg,castanea_dentata
3552,images/3862.jpg,acer_palmatum
3553,images/7721.jpg,pinus_rigida
3554,images/8300.jpg,populus_deltoides
3555,images/18020.jpg,aesculus_pavi
3556,images/11555.jpg,populus_tremuloides
3557,images/78.jpg,prunus_virginiana
3558,images/9639.jpg,gymnocladus_dioicus
3559,images/7204.jpg,diospyros_virginiana
3560,images/14178.jpg,crataegus_laevigata
3561,images/10598.jpg,ptelea_trifoliata
3562,images/16023.jpg,abies_concolor
3563,images/14607.jpg,maclura_pomifera
3564,images/11660.jpg,picea_abies
3565,images/4044.jpg,ulmus_rubra
3566,images/18023.jpg,betula_alleghaniensis
3567,images/6519.jpg,ulmus_americana
3568,images/5492.jpg,prunus_yedoensis
3569,images/17140.jpg,paulownia_tomentosa
3570,images/11593.jpg,carya_glabra
3571,images/16613.jpg,magnolia_macrophylla
3572,images/15426.jpg,quercus_montana
3573,images/5460.jpg,tilia_cordata
3574,images/7698.jpg,asimina_triloba
3575,images/3674.jpg,quercus_imbricaria
3576,images/11338.jpg,cedrus_atlantica
3577,images/24.jpg,maclura_pomifera
3578,images/4817.jpg,paulownia_tomentosa
3579,images/9586.jpg,cedrus_deodara
3580,images/13583.jpg,pinus_sylvestris
3581,images/759.jpg,fraxinus_nigra
3582,images/8000.jpg,platanus_occidentalis
3583,images/14137.jpg,pyrus_calleryana
3584,images/17761.jpg,magnolia_stellata
3585,images/3839.jpg,ilex_opaca
3586,images/16384.jpg,pinus_peucea
3587,images/12346.jpg,ptelea_trifoliata
3588,images/7798.jpg,pinus_virginiana
3589,images/4687.jpg,betula_lenta
3590,images/1325.jpg,pyrus_calleryana
3591,images/17762.jpg,maclura_pomifera
3592,images/7660.jpg,pinus_pungens
3593,images/13014.jpg,gleditsia_triacanthos
3594,images/634.jpg,cryptomeria_japonica
3595,images/7678.jpg,prunus_pensylvanica
3596,images/13881.jpg,metasequoia_glyptostroboides
3597,images/12965.jpg,catalpa_speciosa
3598,images/5151.jpg,salix_nigra
3599,images/4249.jpg,quercus_bicolor
3600,images/17094.jpg,juniperus_virginiana
3601,images/9230.jpg,ptelea_trifoliata
3602,images/16365.jpg,ostrya_virginiana
3603,images/9620.jpg,taxodium_distichum
3604,images/355.jpg,maclura_pomifera
3605,images/10376.jpg,quercus_alba
3606,images/8129.jpg,catalpa_bignonioides
3607,images/15971.jpg,taxodium_distichum
3608,images/8218.jpg,acer_saccharinum
3609,images/13186.jpg,ulmus_rubra
3610,images/1444.jpg,quercus_alba
3611,images/12730.jpg,betula_lenta
3612,images/6851.jpg,quercus_muehlenbergii
3613,images/12288.jpg,pinus_sylvestris
3614,images/15545.jpg,prunus_serrulata
3615,images/15035.jpg,halesia_tetraptera
3616,images/9255.jpg,crataegus_viridis
3617,images/6091.jpg,ostrya_virginiana
3618,images/2535.jpg,aesculus_pavi
3619,images/7406.jpg,prunus_subhirtella
3620,images/10227.jpg,ulmus_pumila
3621,images/12138.jpg,cedrus_libani
3622,images/17364.jpg,chionanthus_virginicus
3623,images/11129.jpg,gleditsia_triacanthos
3624,images/13425.jpg,quercus_bicolor
3625,images/15286.jpg,betula_nigra
3626,images/15928.jpg,pinus_pungens
3627,images/2600.jpg,crataegus_phaenopyrum
3628,images/4397.jpg,platanus_acerifolia
3629,images/15239.jpg,quercus_velutina
3630,images/11074.jpg,quercus_palustris
3631,images/12486.jpg,quercus_phellos
3632,images/9898.jpg,aesculus_hippocastamon
3633,images/15793.jpg,betula_lenta
3634,images/8988.jpg,amelanchier_canadensis
3635,images/17805.jpg,prunus_serrulata
3636,images/5573.jpg,prunus_subhirtella
3637,images/11044.jpg,celtis_tenuifolia
3638,images/17554.jpg,magnolia_macrophylla
3639,images/13218.jpg,quercus_marilandica
3640,images/12463.jpg,broussonettia_papyrifera
3641,images/3011.jpg,magnolia_stellata
3642,images/7145.jpg,acer_saccharum
3643,images/15752.jpg,maclura_pomifera
3644,images/14438.jpg,evodia_daniellii
3645,images/16631.jpg,ulmus_rubra
3646,images/12322.jpg,broussonettia_papyrifera
3647,images/5141.jpg,betula_nigra
3648,images/1238.jpg,prunus_subhirtella
3649,images/4681.jpg,liquidambar_styraciflua
3650,images/1618.jpg,acer_palmatum
3651,images/8856.jpg,acer_rubrum
3652,images/4666.jpg,prunus_serrulata
3653,images/6132.jpg,carpinus_caroliniana
3654,images/1407.jpg,pinus_flexilis
3655,images/1907.jpg,quercus_acutissima
3656,images/13101.jpg,picea_pungens
3657,images/40.jpg,ulmus_rubra
3658,images/11054.jpg,pyrus_calleryana
3659,images/8933.jpg,stewartia_pseudocamellia
3660,images/18181.jpg,populus_deltoides
3661,images/16370.jpg,cladrastis_lutea
3662,images/5735.jpg,carya_tomentosa
3663,images/6325.jpg,acer_platanoides
3664,images/1481.jpg,magnolia_denudata
3665,images/6700.jpg,stewartia_pseudocamellia
3666,images/1386.jpg,prunus_sargentii
3667,images/9623.jpg,prunus_sargentii
3668,images/4047.jpg,prunus_virginiana
3669,images/17767.jpg,oxydendrum_arboreum
3670,images/16349.jpg,prunus_subhirtella
3671,images/10383.jpg,quercus_acutissima
3672,images/17545.jpg,cedrus_libani
3673,images/8542.jpg,acer_saccharum
3674,images/18248.jpg,abies_concolor
3675,images/17779.jpg,metasequoia_glyptostroboides
3676,images/1633.jpg,ulmus_rubra
3677,images/9575.jpg,malus_baccata
3678,images/5656.jpg,gleditsia_triacanthos
3679,images/12376.jpg,pyrus_calleryana
3680,images/4509.jpg,taxodium_distichum
3681,images/11929.jpg,juglans_nigra
3682,images/15996.jpg,koelreuteria_paniculata
3683,images/13759.jpg,ailanthus_altissima
3684,images/5633.jpg,platanus_acerifolia
3685,images/18262.jpg,pinus_wallichiana
3686,images/9763.jpg,salix_babylonica
3687,images/7863.jpg,acer_pseudoplatanus
3688,images/2927.jpg,quercus_velutina
3689,images/13743.jpg,acer_platanoides
3690,images/5302.jpg,prunus_sargentii
3691,images/8435.jpg,cercidiphyllum_japonicum
3692,images/3953.jpg,quercus_palustris
3693,images/4078.jpg,pinus_echinata
3694,images/8362.jpg,prunus_yedoensis
3695,images/10438.jpg,ulmus_rubra
3696,images/5399.jpg,quercus_muehlenbergii
3697,images/4287.jpg,amelanchier_laevis
3698,images/2926.jpg,magnolia_grandiflora
3699,images/14708.jpg,quercus_phellos
3700,images/10832.jpg,ptelea_trifoliata
3701,images/3140.jpg,acer_campestre
3702,images/11971.jpg,amelanchier_laevis
3703,images/12857.jpg,cercidiphyllum_japonicum
3704,images/14296.jpg,asimina_triloba
3705,images/8085.jpg,fraxinus_nigra
3706,images/16837.jpg,broussonettia_papyrifera
3707,images/3995.jpg,eucommia_ulmoides
3708,images/5835.jpg,aesculus_pavi
3709,images/15869.jpg,prunus_pensylvanica
3710,images/6684.jpg,crataegus_viridis
3711,images/15064.jpg,castanea_dentata
3712,images/8358.jpg,celtis_tenuifolia
3713,images/11346.jpg,ostrya_virginiana
3714,images/17939.jpg,cedrus_libani
3715,images/10516.jpg,pinus_bungeana
3716,images/8243.jpg,acer_negundo
3717,images/11705.jpg,aesculus_glabra
3718,images/6116.jpg,acer_palmatum
3719,images/4024.jpg,picea_pungens
3720,images/11853.jpg,carya_glabra
3721,images/4256.jpg,asimina_triloba
3722,images/5229.jpg,quercus_muehlenbergii
3723,images/13571.jpg,halesia_tetraptera
3724,images/743.jpg,ptelea_trifoliata
3725,images/2928.jpg,castanea_dentata
3726,images/3664.jpg,acer_platanoides
3727,images/9658.jpg,liriodendron_tulipifera
3728,images/13977.jpg,taxodium_distichum
3729,images/5686.jpg,quercus_nigra
3730,images/417.jpg,fraxinus_nigra
3731,images/15111.jpg,crataegus_viridis
3732,images/12053.jpg,pinus_virginiana
3733,images/2071.jpg,chamaecyparis_thyoides
3734,images/3728.jpg,quercus_imbricaria
3735,images/18068.jpg,cercidiphyllum_japonicum
3736,images/11687.jpg,malus_pumila
3737,images/7609.jpg,koelreuteria_paniculata
3738,images/11989.jpg,platanus_acerifolia
3739,images/11002.jpg,metasequoia_glyptostroboides
3740,images/12561.jpg,chamaecyparis_pisifera
3741,images/558.jpg,prunus_virginiana
3742,images/4889.jpg,ulmus_pumila
3743,images/6685.jpg,magnolia_tripetala
3744,images/13022.jpg,pinus_resinosa
3745,images/15356.jpg,quercus_virginiana
3746,images/4586.jpg,pinus_flexilis
3747,images/8718.jpg,evodia_daniellii
3748,images/18139.jpg,prunus_yedoensis
3749,images/977.jpg,pseudolarix_amabilis
3750,images/10069.jpg,gymnocladus_dioicus
